Rate Date,Premium/Discount
24-01-2023,-0.71
25-01-2023,0.6
26-01-2023,0.37
27-01-2023,0.85
30-01-2023,1.52
31-01-2023,2.09
01-02-2023,1.07
02-02-2023,2.24
03-02-2023,1.28
06-02-2023,1.8
07-02-2023,1.7
08-02-2023,3.39
09-02-2023,1.57
10-02-2023,2.55
13-02-2023,2.19
14-02-2023,2.91
15-02-2023,0.62
16-02-2023,3.37
17-02-2023,2.01
21-02-2023,2.02
22-02-2023,2.1
23-02-2023,1.53
24-02-2023,1.15
27-02-2023,1.24
28-02-2023,-0.88
01-03-2023,1.15
02-03-2023,0.79
03-03-2023,1.19
06-03-2023,-0.87
07-03-2023,-0.97
08-03-2023,-0.52
09-03-2023,-0.3
10-03-2023,-0.0
13-03-2023,-0.48
14-03-2023,0.86
15-03-2023,-0.82
16-03-2023,0.2
17-03-2023,0.0
20-03-2023,-0.84
21-03-2023,-0.21
22-03-2023,-0.11
23-03-2023,0.3
24-03-2023,-0.41
27-03-2023,-0.84
28-03-2023,0.42
29-03-2023,0.2
30-03-2023,-0.21
31-03-2023,0.9
03-04-2023,0.5
04-04-2023,0.68
05-04-2023,-0.4
06-04-2023,0.82
10-04-2023,1.75
11-04-2023,0.43
12-04-2023,0.53
13-04-2023,0.21
14-04-2023,-0.65
17-04-2023,-0.99
18-04-2023,-1.6
19-04-2023,0.44
20-04-2023,0.22
21-04-2023,0.11
24-04-2023,-0.0
25-04-2023,-0.23
26-04-2023,-0.45
27-04-2023,-0.45
28-04-2023,0.11
01-05-2023,0.34
02-05-2023,-0.96
03-05-2023,-1.05
04-05-2023,-1.86
05-05-2023,0.36
08-05-2023,0.97
09-05-2023,-0.99
10-05-2023,0.7
11-05-2023,0.62
12-05-2023,1.05
15-05-2023,0.83
16-05-2023,-0.55
17-05-2023,0.56
18-05-2023,0.67
19-05-2023,0.54
22-05-2023,0.54
23-05-2023,1.14
24-05-2023,1.39
25-05-2023,1.1
26-05-2023,0.61
30-05-2023,0.33
31-05-2023,1.76
01-06-2023,1.04
02-06-2023,0.66
05-06-2023,1.08
06-06-2023,0.46
07-06-2023,0.49
08-06-2023,0.47
09-06-2023,1.12
12-06-2023,0.65
13-06-2023,0.96
14-06-2023,0.47
15-06-2023,0.79
16-06-2023,0.66
20-06-2023,0.98
21-06-2023,1.16
22-06-2023,-0.32
23-06-2023,0.49
26-06-2023,0.34
27-06-2023,1.43
28-06-2023,0.91
29-06-2023,0.72
30-06-2023,0.54
03-07-2023,1.17
05-07-2023,0.6
06-07-2023,1.17
07-07-2023,1.0712
10-07-2023,0.8
11-07-2023,0.58
12-07-2023,0.94
13-07-2023,0.98
14-07-2023,0.79
17-07-2023,1.26
18-07-2023,0.22
19-07-2023,-0.22
20-07-2023,1.07
21-07-2023,1.28
24-07-2023,1.33
25-07-2023,1.7
26-07-2023,0.83
27-07-2023,0.63
28-07-2023,1.06
31-07-2023,-0.0
01-08-2023,-0.4
02-08-2023,-0.41
03-08-2023,0.62
04-08-2023,0.41
07-08-2023,1.17
08-08-2023,1.2
09-08-2023,-0.2
10-08-2023,0.19
11-08-2023,0.57
14-08-2023,0.0
15-08-2023,-1.06
16-08-2023,-0.53
17-08-2023,-0.73
18-08-2023,-0.74
21-08-2023,-0.59
22-08-2023,-1.0
23-08-2023,-0.62
24-08-2023,0.2
25-08-2023,0.0
28-08-2023,0.61
29-08-2023,-0.59
30-08-2023,0.41
31-08-2023,1.03
01-09-2023,0.62
05-09-2023,0.2
06-09-2023,0.0
07-09-2023,-0.0
08-09-2023,-0.56
11-09-2023,-1.16
12-09-2023,-0.19
13-09-2023,-0.56
14-09-2023,0.74
15-09-2023,0.0
18-09-2023,0.53
19-09-2023,-0.87
20-09-2023,-0.36
21-09-2023,-3.07
22-09-2023,-1.25
25-09-2023,-1.24
26-09-2023,-0.72
27-09-2023,0.73
28-09-2023,1.13
29-09-2023,-0.18
02-10-2023,-1.4
03-10-2023,-1.24
04-10-2023,-0.89
05-10-2023,-1.2
06-10-2023,0.34
09-10-2023,0.51
10-10-2023,0.18
11-10-2023,-0.69
12-10-2023,-0.53
13-10-2023,1.73
16-10-2023,-0.0
17-10-2023,-1.14
18-10-2023,0.34
19-10-2023,-0.53
20-10-2023,0.52
23-10-2023,-1.25
24-10-2023,-1.64
25-10-2023,-0.56
26-10-2023,-0.58
27-10-2023,-0.39
30-10-2023,-0.6
31-10-2023,-0.6
01-11-2023,0.63
02-11-2023,-0.6
03-11-2023,1.78
06-11-2023,0.57
07-11-2023,-0.57
08-11-2023,-0.92
09-11-2023,0.17
10-11-2023,-0.52
13-11-2023,-1.98
14-11-2023,-1.17
15-11-2023,-1.44
16-11-2023,-0.77
17-11-2023,-1.38
20-11-2023,-0.47
21-11-2023,-1.06
22-11-2023,-0.9
24-11-2023,-1.7
27-11-2023,-2.02
28-11-2023,-1.76
29-11-2023,-1.47
30-11-2023,-0.0
01-12-2023,-1.18
04-12-2023,-1.16
05-12-2023,-4.05
06-12-2023,-1.56
07-12-2023,0.48
08-12-2023,0.58
11-12-2023,-0.81
12-12-2023,0.43
13-12-2023,-0.89
14-12-2023,-1.18
15-12-2023,-0.5
18-12-2023,4.33
19-12-2023,-0.51
20-12-2023,0.4
21-12-2023,-0.5
22-12-2023,-0.85
26-12-2023,-1.14
27-12-2023,-0.37
28-12-2023,0.52
29-12-2023,-0.69
02-01-2024,0.38
03-01-2024,-1.27
04-01-2024,-0.37
05-01-2024,-0.93
08-01-2024,-0.83
09-01-2024,-3.33
10-01-2024,-1.14
11-01-2024,0.32
12-01-2024,0.32
16-01-2024,-0.51
17-01-2024,0.0
18-01-2024,-0.71
19-01-2024,-0.63
22-01-2024,-0.86
23-01-2024,-1.65
24-01-2024,-0.17
25-01-2024,-1.07
26-01-2024,-0.98
29-01-2024,0.75
30-01-2024,1.29
31-01-2024,0.18
01-02-2024,-0.0
02-02-2024,0.18
05-02-2024,-2.88
06-02-2024,-0.08
07-02-2024,1.11
08-02-2024,-0.87
09-02-2024,-0.64
12-02-2024,0.32
13-02-2024,-0.65
14-02-2024,-0.7
15-02-2024,-0.85
16-02-2024,-0.23
20-02-2024,0.08
21-02-2024,-0.84
22-02-2024,0.37
23-02-2024,-0.23
26-02-2024,0.39
27-02-2024,1.26
28-02-2024,-0.66
29-02-2024,1.8
01-03-2024,-0.62
04-03-2024,1.12
05-03-2024,0.45
06-03-2024,-0.13
07-03-2024,0.74
08-03-2024,-0.18
11-03-2024,0.69
12-03-2024,-0.9
13-03-2024,-0.37
14-03-2024,-0.93
15-03-2024,-1.01
18-03-2024,-1.4
19-03-2024,2.38
20-03-2024,1.17
21-03-2024,-1.04
22-03-2024,-0.61
25-03-2024,-0.78
26-03-2024,1.9
27-03-2024,-0.89
28-03-2024,-0.93
01-04-2024,-0.71
02-04-2024,0.32
03-04-2024,-1.19
04-04-2024,-0.31
05-04-2024,1.26
08-04-2024,0.32
09-04-2024,-0.78
10-04-2024,-0.52
11-04-2024,-0.66
12-04-2024,0.07
15-04-2024,0.97
16-04-2024,-1.18
17-04-2024,-0.86
18-04-2024,-0.15
19-04-2024,0.29
22-04-2024,1.24
23-04-2024,1.06
24-04-2024,1.31
25-04-2024,1.01
26-04-2024,0.94
29-04-2024,1.29
30-04-2024,-1.32
01-05-2024,-0.47
02-05-2024,-0.59
03-05-2024,-1.25
06-05-2024,-0.51
07-05-2024,0.9
08-05-2024,1.09
09-05-2024,0.44
10-05-2024,-0.0
13-05-2024,1.3
14-05-2024,1.65
15-05-2024,2.27
16-05-2024,-0.62
17-05-2024,-1.39
20-05-2024,0.71
21-05-2024,-1.43
22-05-2024,-0.82
23-05-2024,-1.22
24-05-2024,-0.65
28-05-2024,0.17
29-05-2024,0.83
30-05-2024,0.25
31-05-2024,-1.24
03-06-2024,1.0
04-06-2024,0.99
05-06-2024,-0.08
06-06-2024,0.0
07-06-2024,-0.75
10-06-2024,-1.63
11-06-2024,-1.04
12-06-2024,-0.75
13-06-2024,-0.16
14-06-2024,-0.84
17-06-2024,-0.17
18-06-2024,-0.34
20-06-2024,-0.42
21-06-2024,-1.67
24-06-2024,-1.55
25-06-2024,-0.44
26-06-2024,-1.09
27-06-2024,-0.91
28-06-2024,0.91
01-07-2024,1.21
02-07-2024,0.08
03-07-2024,0.42
05-07-2024,-0.96
08-07-2024,-0.78
09-07-2024,-0.51
10-07-2024,-0.83
11-07-2024,-0.83
12-07-2024,-0.9
15-07-2024,-1.18
16-07-2024,0.09
17-07-2024,-0.93
18-07-2024,-1.09
19-07-2024,-0.84
22-07-2024,-0.84
23-07-2024,-2.21
24-07-2024,-0.94
25-07-2024,-0.7
26-07-2024,-1.51
29-07-2024,-0.97
30-07-2024,-0.82
31-07-2024,-1.65
01-08-2024,-0.91
02-08-2024,-1.62
05-08-2024,-0.92
06-08-2024,-0.9
07-08-2024,-0.74
08-08-2024,-0.18
09-08-2024,-0.56
12-08-2024,-1.21
13-08-2024,-1.46
14-08-2024,-0.09
15-08-2024,0.47
16-08-2024,-0.83
19-08-2024,-1.04
20-08-2024,-1.2
21-08-2024,-0.64
22-08-2024,-0.17
23-08-2024,-1.14
26-08-2024,1.23
27-08-2024,-0.56
28-08-2024,-0.51
29-08-2024,0.72
30-08-2024,-0.54
03-09-2024,-1.04
04-09-2024,-0.47
05-09-2024,-0.83
06-09-2024,-0.92
09-09-2024,-0.75
10-09-2024,0.38
11-09-2024,-0.83
12-09-2024,0.85
13-09-2024,-0.39
16-09-2024,-1.05
17-09-2024,-1.05
18-09-2024,0.28
19-09-2024,-0.84
20-09-2024,-1.05
23-09-2024,-0.93
24-09-2024,1.13
25-09-2024,1.14
26-09-2024,0.75
27-09-2024,-0.29
30-09-2024,0.19
01-10-2024,-1.26
02-10-2024,-0.88
03-10-2024,0.68
04-10-2024,-0.97
07-10-2024,0.2
08-10-2024,0.82
09-10-2024,-1.17
10-10-2024,0.63
11-10-2024,-1.36
14-10-2024,-0.0
15-10-2024,-0.81
16-10-2024,-0.49
17-10-2024,-0.59
18-10-2024,-0.84
21-10-2024,0.76
22-10-2024,0.13
23-10-2024,0.5
24-10-2024,0.89
25-10-2024,0.26
28-10-2024,0.13
29-10-2024,1.16
30-10-2024,1.22
31-10-2024,0.67
01-11-2024,0.81
04-11-2024,1.04
05-11-2024,0.51
06-11-2024,-0.26
07-11-2024,1.15
08-11-2024,1.12
11-11-2024,0.0
12-11-2024,-0.95
13-11-2024,0.71
14-11-2024,0.48
15-11-2024,0.83
18-11-2024,-0.87
19-11-2024,1.3
20-11-2024,0.45
21-11-2024,1.9
22-11-2024,1.12
25-11-2024,1.1
26-11-2024,2.07
27-11-2024,1.34
29-11-2024,1.99
02-12-2024,0.95
03-12-2024,0.79
04-12-2024,1.26
05-12-2024,1.38
06-12-2024,2.85
09-12-2024,0.32
10-12-2024,1.18
11-12-2024,0.88
12-12-2024,1.03
13-12-2024,0.66
16-12-2024,0.17
17-12-2024,0.52
18-12-2024,0.33
19-12-2024,0.84
20-12-2024,1.47
23-12-2024,1.3
24-12-2024,0.82
26-12-2024,-0.25
27-12-2024,0.49
30-12-2024,0.51
31-12-2024,0.66
02-01-2025,1.79
03-01-2025,0.48
06-01-2025,1.39
07-01-2025,2.18
08-01-2025,1.09
09-01-2025,1.0874
10-01-2025,10.2
13-01-2025,0.34
14-01-2025,1.83
15-01-2025,1.2
16-01-2025,1.06
17-01-2025,1.42
21-01-2025,3.51
22-01-2025,1.93
23-01-2025,1.18
24-01-2025,1.98
27-01-2025,1.33
28-01-2025,0.96
29-01-2025,1.53
30-01-2025,1.48
31-01-2025,1.05
03-02-2025,-0.18
04-02-2025,1.38
05-02-2025,1.35
06-02-2025,1.4
07-02-2025,1.56
10-02-2025,0.52
11-02-2025,1.97
12-02-2025,1.66
13-02-2025,-0.72
14-02-2025,-0.18
18-02-2025,1.0
19-02-2025,0.84
20-02-2025,1.74
21-02-2025,0.96
24-02-2025,1.0
25-02-2025,0.48
26-02-2025,0.79
27-02-2025,0.49
28-02-2025,-0.16
03-03-2025,-0.65
04-03-2025,-0.33
05-03-2025,1.29
06-03-2025,1.25
07-03-2025,0.77
10-03-2025,-0.76
11-03-2025,-0.15
12-03-2025,1.13
13-03-2025,-0.58
14-03-2025,0.72
17-03-2025,0.88
18-03-2025,1.66
19-03-2025,-0.15
20-03-2025,-0.22
21-03-2025,0.88
24-03-2025,0.75
25-03-2025,-1.21
26-03-2025,-0.31
27-03-2025,-1.09
28-03-2025,-0.93
31-03-2025,-1.42
01-04-2025,-0.31
02-04-2025,0.16
03-04-2025,-0.17
04-04-2025,0.9
07-04-2025,0.19
08-04-2025,-0.19
09-04-2025,2.11
10-04-2025,-1.06
11-04-2025,-0.18
14-04-2025,-0.69
15-04-2025,-0.87
16-04-2025,-1.04
17-04-2025,-0.69
21-04-2025,-0.87
22-04-2025,-0.88
23-04-2025,-0.84
24-04-2025,-0.85
25-04-2025,-0.67
28-04-2025,-0.86
29-04-2025,-1.94
30-04-2025,0.26
01-05-2025,0.85
02-05-2025,-1.02
05-05-2025,0.24
06-05-2025,-0.35
07-05-2025,0.54
08-05-2025,0.37
09-05-2025,0.74
12-05-2025,1.09
13-05-2025,0.38
14-05-2025,1.11
15-05-2025,1.46
16-05-2025,0.81
19-05-2025,0.95
20-05-2025,0.94
21-05-2025,1.91
22-05-2025,0.97
23-05-2025,0.98
27-05-2025,1.38
28-05-2025,0.53
29-05-2025,0.97
30-05-2025,0.0
02-06-2025,-1.16
03-06-2025,0.78
04-06-2025,0.93
05-06-2025,2.04
06-06-2025,-0.55
09-06-2025,-0.7
10-06-2025,0.91
11-06-2025,0.36
12-06-2025,0.88
13-06-2025,0.86
16-06-2025,1.25
17-06-2025,0.36
18-06-2025,-0.71
20-06-2025,0.53
23-06-2025,-0.86
24-06-2025,-0.26
25-06-2025,-0.34
26-06-2025,-0.35
27-06-2025,-1.34
30-06-2025,-1.42
01-07-2025,0.36
02-07-2025,0.17
03-07-2025,-0.17
07-07-2025,-1.78
08-07-2025,-1.59
09-07-2025,-1.42
10-07-2025,-3.06
11-07-2025,-0.84
14-07-2025,0.55
15-07-2025,-1.31
16-07-2025,-0.82
17-07-2025,-0.26
18-07-2025,-0.4
21-07-2025,-0.0
22-07-2025,-0.65
23-07-2025,0.13
24-07-2025,0.27
25-07-2025,-0.97
28-07-2025,-0.88
29-07-2025,-0.72
30-07-2025,-1.4
31-07-2025,-0.67
01-08-2025,-1.06
04-08-2025,-0.68
05-08-2025,-0.38
06-08-2025,-0.51
07-08-2025,-1.27
08-08-2025,-1.14
11-08-2025,1.67
12-08-2025,0.12
13-08-2025,-1.13
14-08-2025,-1.69
15-08-2025,-1.23
18-08-2025,-0.37
19-08-2025,-1.23
20-08-2025,-1.11
21-08-2025,-0.49
22-08-2025,-1.18
25-08-2025,-0.12
26-08-2025,-0.58
27-08-2025,-0.24
28-08-2025,0.36
29-08-2025,1.82
02-09-2025,1.26
03-09-2025,0.49
04-09-2025,-0.7
05-09-2025,-0.74
08-09-2025,-1.93
09-09-2025,-0.71
10-09-2025,-0.48
11-09-2025,-0.67
12-09-2025,-2.64
15-09-2025,0.0
16-09-2025,-0.74
17-09-2025,-0.97
18-09-2025,-0.97
19-09-2025,-1.21
22-09-2025,-0.74
23-09-2025,-1.43
24-09-2025,-0.36
25-09-2025,0.12
26-09-2025,-1.11
29-09-2025,-1.52
30-09-2025,-1.31
01-10-2025,0.53
02-10-2025,1.04
03-10-2025,-0.0
06-10-2025,-0.05
07-10-2025,-0.25
08-10-2025,-1.43
09-10-2025,-0.77
10-10-2025,-0.97
13-10-2025,-1.37
14-10-2025,-0.49
15-10-2025,0.83
16-10-2025,-0.72
17-10-2025,-1.45
20-10-2025,-0.48
21-10-2025,-0.95
22-10-2025,-0.12
23-10-2025,-0.64
24-10-2025,-1.26
27-10-2025,0.25
28-10-2025,-0.59
29-10-2025,-0.49
30-10-2025,-0.84
31-10-2025,-0.61
03-11-2025,-1.12
04-11-2025,-0.85
05-11-2025,-1.07
06-11-2025,-0.58
07-11-2025,-0.83
10-11-2025,-1.18
11-11-2025,-1.29
12-11-2025,0.12
13-11-2025,-0.57
14-11-2025,-0.69
17-11-2025,0.34
18-11-2025,0.11
19-11-2025,0.56
20-11-2025,-1.22
21-11-2025,-0.44
24-11-2025,-0.11
25-11-2025,-0.65
26-11-2025,-0.43
28-11-2025,-5.29
01-12-2025,-0.64
02-12-2025,0.87
03-12-2025,-1.06
04-12-2025,-0.54
05-12-2025,-1.42
08-12-2025,-1.39
09-12-2025,-1.78
10-12-2025,-1.5
11-12-2025,0.45
12-12-2025,-0.91
15-12-2025,0.34
16-12-2025,0.0
17-12-2025,-1.75
18-12-2025,0.19
19-12-2025,-0.68
22-12-2025,-0.89
23-12-2025,-1.13
24-12-2025,-0.9
26-12-2025,-1.13
29-12-2025,-0.57
30-12-2025,-0.8
31-12-2025,0.34
02-01-2026,-0.82
05-01-2026,-0.23
06-01-2026,-1.12
07-01-2026,-0.34
08-01-2026,0.44
09-01-2026,0.57
12-01-2026,1.28
13-01-2026,-0.78
14-01-2026,-0.88
15-01-2026,-0.94
16-01-2026,-0.91
20-01-2026,-0.39
21-01-2026,-1.47
22-01-2026,-0.99
23-01-2026,-1.15
26-01-2026,1.29
27-01-2026,1.26
28-01-2026,0.36
29-01-2026,0.88
30-01-2026,0.09
02-02-2026,0.72
03-02-2026,-0.38
04-02-2026,-0.28
05-02-2026,-1.2
06-02-2026,-0.84
09-02-2026,0.83
10-02-2026,-0.09
11-02-2026,-1.04
12-02-2026,-0.96
13-02-2026,-0.95
17-02-2026,0.69
18-02-2026,0.94
19-02-2026,0.78
20-02-2026,-2.09
23-02-2026,-0.25
24-02-2026,-0.34
25-02-2026,-0.93
26-02-2026,-0.33
27-02-2026,-0.58
02-03-2026,-0.16
03-03-2026,0.48
04-03-2026,1.45
05-03-2026,1.68
06-03-2026,-0.57
09-03-2026,-3.02
10-03-2026,-1.25
11-03-2026,-0.37
12-03-2026,-0.0
13-03-2026,-0.76
16-03-2026,-0.65
17-03-2026,-1.42
18-03-2026,0.28
19-03-2026,0.3
20-03-2026,-0.6
23-03-2026,-0.7
24-03-2026,0.51
25-03-2026,-1.19
26-03-2026,0.2
27-03-2026,-0.3
30-03-2026,1.43
31-03-2026,-1.19
01-04-2026,-1.01
02-04-2026,0.1
06-04-2026,-4.79
07-04-2026,-0.0
08-04-2026,-0.38
09-04-2026,-1.25
10-04-2026,-0.83
13-04-2026,1.19
14-04-2026,0.26
15-04-2026,0.18
16-04-2026,-1.15
17-04-2026,-0.44
20-04-2026,-0.05
21-04-2026,-0.7
22-04-2026,-0.61
23-04-2026,-0.53
24-04-2026,-0.55
27-04-2026,-0.27
28-04-2026,0.97
29-04-2026,3.4
30-04-2026,1.3
01-05-2026,-0.17
04-05-2026,0.34
05-05-2026,0.0
06-05-2026,-1.22
07-05-2026,-0.66
08-05-2026,-0.36
11-05-2026,-1.02
12-05-2026,-0.6
13-05-2026,0.98
14-05-2026,-0.31
15-05-2026,1.0
18-05-2026,1.02
19-05-2026,0.48
20-05-2026,-0.66
21-05-2026,0.0
22-05-2026,-0.51
26-05-2026,-0.62
27-05-2026,-0.58
28-05-2026,-0.9
29-05-2026,-0.15
01-06-2026,-0.8
02-06-2026,-0.15
03-06-2026,-1.41
04-06-2026,-0.63
05-06-2026,-1.63
08-06-2026,-0.96
09-06-2026,-1.12
10-06-2026,-0.87
11-06-2026,-1.42
12-06-2026,-0.81
15-06-2026,-1.64
16-06-2026,-1.7
17-06-2026,-1.0
18-06-2026,-0.94
22-06-2026,-1.36
23-06-2026,-1.26
24-06-2026,-1.85
25-06-2026,-1.47
26-06-2026,-0.79
29-06-2026,-1.11
30-06-2026,-2.06
01-07-2026,-0.72
02-07-2026,-1.37
06-07-2026,-0.38
07-07-2026,-1.24
08-07-2026,-0.19
09-07-2026,-0.61
10-07-2026,-0.92
13-07-2026,-0.0
14-07-2026,-0.91
15-07-2026,-1.46
16-07-2026,-0.86
17-07-2026,-0.71
20-07-2026,-1.77
21-07-2026,-0.55
22-07-2026,-0.79
23-07-2026,-1.25
24-07-2026,-1.18
27-07-2026,-1.12
28-07-2026,-1.18
29-07-2026,-1.16
30-07-2026,-0.07
03-08-2026,0.43
04-08-2026,-1.14
05-08-2026,-1.2
06-08-2026,0.43
07-08-2026,-0.43
10-08-2026,-0.5
11-08-2026,0.2
