date,CLCI,CLDBI,CLLG,CLMFI,CLMI,CLMLP,CLTI
2014-07-08,1902.61,969.89,3001.59,1173.81,1493.7,2010.3,1226.14
2014-07-09,1916.01,968.58,3018.07,1169.21,1497.01,2025.99,1229.88
2014-07-10,1909.75,959.12,2995.66,1160.67,1484.24,1999.57,1207.92
2014-07-11,1919.95,1032.93,2999.55,1153.37,1505.98,1996.96,1217.77
2014-07-14,1941.39,1040.34,3036.05,1167.51,1525.29,2010.83,1239.26
2014-07-15,1947.62,1021.82,2993.82,1155.86,1509.3,2009.1,1231.0
2014-07-16,1970.82,1028.71,3054.72,1160.11,1527.45,2031.31,1242.17
2014-07-17,1943.25,1015.29,3030.59,1151.07,1510.51,2019.28,1223.11
2014-07-18,1949.65,1028.18,3032.6,1157.13,1520.36,2000.21,1239.03
2014-07-21,1952.55,1022.26,3040.24,1153.37,1519.22,2003.1,1238.17
2014-07-22,1950.96,1028.37,3081.03,1149.66,1527.6,2037.26,1239.41
2014-07-23,1958.89,1008.98,3063.67,1135.13,1511.24,2007.32,1216.83
2014-07-24,1996.44,1015.17,3055.75,1113.01,1510.93,2006.45,1217.45
2014-07-25,1965.98,1007.49,3065.67,1117.06,1505.19,1990.58,1202.44
2014-07-28,1961.15,989.66,3043.08,1117.88,1495.64,1987.62,1201.37
2014-07-29,1914.57,983.67,3059.56,1118.72,1492.25,1982.31,1201.13
2014-07-30,1918.47,985.8,3013.13,1120.25,1482.76,1966.1,1192.87
2014-07-31,1922.42,967.89,2951.66,1106.65,1460.55,1951.54,1175.05
2014-08-01,1917.56,954.54,2969.5,1101.74,1457.13,1956.22,1168.5
2014-08-04,1913.23,948.92,2987.46,1110.7,1461.43,1963.36,1173.73
2014-08-05,1886.79,943.06,2919.29,1088.64,1438.4,1937.75,1162.63
2014-08-06,1873.55,950.04,2906.48,1094.1,1438.01,1930.91,1163.19
2014-08-07,1872.59,940.62,2897.36,1085.73,1425.34,1910.11,1136.47
2014-08-08,1891.47,959.62,2927.08,1099.39,1446.6,1936.8,1162.42
2014-08-11,1894.3,972.86,2983.81,1104.7,1465.73,1973.4,1179.16
2014-08-12,1903.51,983.04,2949.36,1103.26,1462.07,1959.86,1174.84
2014-08-13,1896.99,999.28,2989.24,1107.14,1478.67,1972.57,1194.89
2014-08-14,1918.37,1035.73,3009.61,1125.18,1503.65,1991.99,1218.26
2014-08-15,1918.47,1046.15,3020.1,1132.86,1510.8,2002.72,1222.81
2014-08-18,1926.95,1074.57,3040.52,1155.55,1530.03,2006.07,1234.87
2014-08-19,1907.4,1080.34,3063.51,1178.39,1537.33,2029.01,1234.19
2014-08-20,1904.76,1075.29,3065.83,1171.31,1534.48,2028.36,1232.31
2014-08-21,1928.52,1093.41,3042.24,1176.48,1537.05,2029.53,1228.18
2014-08-22,1912.43,1079.7,3023.9,1180.75,1525.65,2004.17,1214.86
2014-08-25,1904.78,1067.0,3045.28,1190.51,1528.61,2027.65,1220.38
2014-08-26,1893.68,1074.17,3076.09,1190.81,1536.9,2031.68,1227.38
2014-08-27,1900.16,1067.87,3063.6,1196.65,1536.97,2031.79,1235.82
2014-08-28,1900.85,1070.71,3009.63,1209.2,1524.63,2018.71,1215.47
2014-08-29,1906.13,1076.39,3056.12,1214.19,1536.67,2024.59,1218.32
2014-09-01,1906.13,1076.39,3056.12,1214.19,1536.67,2024.59,1218.32
2014-09-02,1909.18,1069.32,3022.17,1206.04,1524.28,2020.78,1206.41
2014-09-03,1898.54,1056.96,3017.71,1207.51,1512.95,2004.55,1177.48
2014-09-04,1935.97,1068.89,2967.69,1202.02,1505.84,2013.86,1180.0
2014-09-05,1937.7,1072.03,2955.6,1210.89,1511.94,2034.82,1200.96
2014-09-08,1946.06,1087.58,2981.16,1204.39,1521.75,2034.66,1206.47
2014-09-09,1929.19,1082.23,3022.83,1199.8,1523.36,2045.82,1197.89
2014-09-10,1939.49,1087.58,3065.71,1185.54,1532.75,2040.34,1204.91
2014-09-11,1931.93,1075.38,3070.64,1182.25,1527.98,2025.28,1201.49
2014-09-12,1922.24,1032.66,3102.46,1163.47,1516.85,2000.51,1201.26
2014-09-15,1911.51,1073.89,3091.16,1164.31,1524.83,1978.12,1196.36
2014-09-16,1925.6,1077.93,3166.16,1177.71,1546.49,1995.55,1211.27
2014-09-17,1929.19,1086.87,3190.89,1183.27,1556.22,2018.11,1217.6
2014-09-18,1955.21,1058.78,3195.25,1175.0,1547.92,2019.59,1210.85
2014-09-19,1961.46,1026.31,3241.26,1169.51,1542.66,1999.61,1196.95
2014-09-22,1923.88,971.86,3172.88,1144.26,1499.13,1960.01,1165.11
2014-09-23,1909.26,954.46,3125.28,1113.02,1476.43,1933.0,1155.4
2014-09-24,1909.52,937.59,3128.84,1128.99,1474.58,1934.84,1153.06
2014-09-25,1877.5,891.88,3062.81,1108.55,1437.5,1919.57,1129.69
2014-09-26,1879.04,906.42,3071.8,1123.53,1448.52,1931.69,1139.55
2014-09-29,1853.04,900.54,3053.12,1126.49,1440.72,1927.88,1135.12
2014-09-30,1825.95,889.32,2995.97,1231.98,1440.23,1915.41,1124.73
2014-10-01,1779.72,881.89,2919.39,1206.19,1413.77,1881.02,1113.9
2014-10-02,1780.62,884.5,2888.29,1234.31,1412.59,1865.75,1109.1
2014-10-03,1794.68,888.49,2874.73,1235.41,1414.18,1867.35,1114.58
2014-10-06,1774.3,883.27,2851.8,1225.15,1408.62,1867.47,1128.54
2014-10-07,1730.95,842.86,2801.65,1213.89,1374.72,1839.81,1098.02
2014-10-08,1700.21,826.64,2735.51,1181.31,1342.58,1807.92,1068.35
2014-10-09,1656.58,777.89,2557.4,1117.31,1267.75,1752.2,1012.01
2014-10-10,1651.86,750.7,2500.13,1078.23,1237.14,1716.72,991.47
2014-10-13,1515.29,692.57,2323.64,1024.55,1156.07,1603.2,943.67
2014-10-14,1521.73,691.38,2296.69,1000.2,1144.39,1559.37,931.63
2014-10-15,1531.4,715.98,2347.96,1022.89,1174.9,1613.28,969.92
2014-10-16,1583.16,823.29,2482.65,1089.01,1261.83,1709.27,1033.8
2014-10-17,1599.72,829.26,2557.57,1102.75,1285.07,1756.95,1053.56
2014-10-20,1601.17,859.23,2558.23,1103.25,1295.59,1776.01,1056.69
2014-10-21,1631.72,905.12,2672.61,1125.97,1342.92,1814.12,1085.75
2014-10-22,1643.98,871.43,2593.49,1085.11,1311.03,1816.75,1077.38
2014-10-23,1668.0,879.04,2631.66,1113.78,1329.38,1847.85,1086.5
2014-10-24,1664.61,845.82,2655.4,1118.67,1328.09,1861.78,1100.57
2014-10-27,1655.85,869.33,2563.59,1084.15,1302.24,1792.6,1061.48
2014-10-28,1686.54,914.8,2638.13,1121.78,1346.14,1840.91,1095.72
2014-10-29,1717.18,918.29,2612.97,1116.35,1344.76,1817.81,1097.53
2014-10-30,1728.3,911.54,2602.44,1113.64,1338.55,1801.5,1086.31
2014-10-31,1744.35,901.22,2669.71,1126.82,1355.07,1789.92,1103.09
2014-11-03,1777.92,905.56,2678.26,1124.98,1358.11,1792.17,1093.04
2014-11-04,1750.75,861.98,2537.44,1083.08,1300.74,1704.39,1052.18
2014-11-05,1755.91,832.25,2505.07,1089.32,1287.79,1659.23,1051.88
2014-11-06,1761.55,831.19,2498.86,1059.51,1281.11,1628.13,1047.89
2014-11-07,1786.34,841.63,2534.65,1080.99,1303.05,1678.82,1073.57
2014-11-10,1770.49,828.81,2551.64,1066.56,1294.62,1640.33,1058.07
2014-11-11,1763.35,816.03,2528.02,1062.76,1287.4,1651.06,1065.48
2014-11-12,1764.03,823.54,2508.45,1069.68,1287.88,1645.49,1067.74
2014-11-13,1734.34,781.65,2450.57,1053.14,1250.38,1589.09,1030.5
2014-11-14,1731.04,810.52,2471.05,1062.06,1263.87,1591.64,1031.69
2014-11-17,1731.85,789.31,2499.75,1060.19,1264.13,1603.15,1038.33
2014-11-18,1740.5,798.51,2518.55,1059.73,1269.67,1615.49,1034.22
2014-11-19,1743.05,777.91,2495.55,1059.34,1253.18,1568.13,1007.2
2014-11-20,1764.16,787.86,2558.16,1069.64,1278.68,1604.27,1038.37
2014-11-21,1768.21,780.61,2580.8,1067.55,1279.88,1609.31,1038.65
2014-11-24,1805.35,781.44,2602.5,1070.78,1289.11,1606.24,1047.39
2014-11-25,1805.15,773.12,2561.25,1066.11,1278.41,1600.69,1045.25
2014-11-26,1813.07,766.04,2511.06,1052.49,1266.1,1614.15,1047.17
2014-11-27,1813.07,766.04,2511.06,1052.49,1266.1,1614.15,1047.17
2014-11-28,1768.54,727.24,2239.09,994.18,1185.55,1538.61,1020.61
2014-12-01,1715.57,671.44,2146.92,948.91,1137.76,1499.49,1010.83
2014-12-02,1718.1,653.01,2185.09,975.63,1147.07,1519.1,1021.2
2014-12-03,1732.62,672.46,2281.41,991.12,1179.93,1559.23,1045.77
2014-12-04,1735.52,672.2,2303.92,1007.46,1186.51,1549.31,1044.86
2014-12-05,1746.02,662.98,2266.65,1012.14,1176.67,1502.04,1035.16
2014-12-08,1697.78,593.82,2147.59,929.45,1097.84,1369.54,959.62
2014-12-09,1699.3,605.92,2179.34,943.46,1117.75,1401.81,993.03
2014-12-10,1654.71,578.05,2080.65,896.26,1073.22,1332.55,964.21
2014-12-11,1654.66,573.47,2060.68,882.8,1068.78,1353.3,975.74
2014-12-12,1624.55,562.81,2027.66,879.53,1065.1,1341.47,1008.82
2014-12-15,1628.59,541.01,1976.8,873.63,1050.62,1288.84,1015.18
2014-12-16,1624.45,535.35,1954.92,874.2,1044.6,1318.1,1013.59
2014-12-17,1662.52,563.91,2082.91,938.96,1095.46,1374.55,1034.68
2014-12-18,1692.17,585.2,2115.47,973.75,1120.42,1408.42,1053.09
2014-12-19,1704.49,609.8,2200.4,988.2,1157.72,1496.57,1099.3
2014-12-22,1699.06,615.22,2171.82,972.86,1150.61,1473.85,1097.08
2014-12-23,1700.02,613.09,2209.43,995.24,1165.79,1495.74,1117.97
2014-12-24,1680.16,607.08,2227.92,984.09,1161.67,1471.91,1109.74
2014-12-25,1680.16,607.08,2227.92,984.09,1161.67,1471.91,1109.74
2014-12-26,1651.12,606.88,2239.89,988.54,1163.71,1479.15,1113.63
2014-12-29,1630.04,604.88,2198.74,977.21,1151.83,1481.89,1111.91
2014-12-30,1617.17,599.27,2201.49,985.12,1152.22,1486.65,1116.73
2014-12-31,1612.27,606.83,2261.76,966.73,1164.62,1496.58,1127.75
2015-01-01,1612.27,606.83,2261.76,966.73,1164.62,1496.58,1127.75
2015-01-02,1638.8,606.01,2240.35,964.82,1163.41,1510.74,1131.98
2015-01-05,1576.06,583.43,2135.06,902.31,1110.96,1443.33,1087.11
2015-01-06,1541.32,597.14,2074.26,884.55,1105.6,1445.76,1116.62
2015-01-07,1543.15,591.13,2041.4,879.41,1101.47,1455.48,1132.97
2015-01-08,1562.04,647.99,2096.12,900.94,1146.16,1487.48,1185.74
2015-01-09,1565.67,601.54,2054.23,912.57,1130.2,1447.37,1196.36
2015-01-12,1587.4,607.08,1991.6,887.1,1119.83,1404.2,1203.61
2015-01-13,1571.74,595.96,1938.13,857.33,1093.45,1355.73,1174.22
2015-01-14,1587.0,589.93,1911.49,866.72,1088.57,1352.99,1169.06
2015-01-15,1593.75,580.43,1911.94,842.16,1077.01,1359.98,1150.18
2015-01-16,1582.56,594.22,1975.59,847.28,1097.33,1393.41,1167.54
2015-01-19,1582.56,594.22,1975.59,847.28,1097.33,1393.41,1167.54
2015-01-20,1584.54,587.01,1918.24,846.98,1081.31,1374.57,1154.53
2015-01-21,1583.21,587.06,1964.61,870.35,1089.06,1406.59,1136.22
2015-01-22,1613.25,587.94,1934.94,881.43,1090.3,1414.38,1142.74
2015-01-23,1595.44,567.49,1931.25,886.05,1081.08,1391.66,1134.04
2015-01-26,1593.68,563.28,1948.24,883.34,1084.39,1404.93,1140.89
2015-01-27,1604.68,562.26,1959.83,878.44,1081.63,1402.09,1123.28
2015-01-28,1598.85,531.02,1898.33,843.18,1045.27,1369.28,1084.41
2015-01-29,1590.31,525.68,1907.39,848.54,1039.2,1347.66,1058.03
2015-01-30,1587.93,532.55,1894.55,843.51,1034.09,1382.96,1042.36
2015-02-02,1582.48,552.95,1957.66,868.25,1058.72,1414.37,1057.43
2015-02-03,1608.94,590.99,2011.03,899.45,1087.16,1448.63,1059.37
2015-02-04,1601.52,587.79,1994.0,889.1,1082.57,1433.07,1064.81
2015-02-05,1638.02,605.64,2078.61,944.62,1121.07,1460.26,1088.04
2015-02-06,1709.16,611.95,2048.55,934.92,1118.51,1439.32,1074.83
2015-02-09,1703.68,610.11,2017.76,922.58,1108.73,1442.3,1070.22
2015-02-10,1672.86,598.28,2017.14,909.85,1098.25,1439.26,1059.73
2015-02-11,1678.85,596.6,2016.79,893.82,1097.8,1430.81,1069.58
2015-02-12,1703.02,591.87,2010.98,914.58,1100.47,1423.67,1067.24
2015-02-13,1733.07,602.25,2076.12,933.53,1123.94,1451.78,1079.97
2015-02-16,1733.07,602.25,2076.12,933.53,1123.94,1451.78,1079.97
2015-02-17,1742.85,603.88,2071.95,935.79,1125.32,1460.26,1081.88
2015-02-18,1739.71,598.92,2076.16,938.71,1128.7,1461.62,1095.63
2015-02-19,1720.04,612.32,2050.43,924.68,1123.75,1456.78,1097.03
2015-02-20,1714.45,612.11,2015.45,915.75,1112.97,1443.27,1087.64
2015-02-23,1712.47,599.68,1984.18,902.07,1098.6,1419.11,1077.47
2015-02-24,1733.87,598.53,2012.52,896.29,1104.66,1430.03,1079.78
2015-02-25,1744.15,615.16,2016.95,901.76,1112.58,1415.4,1083.89
2015-02-26,1756.9,630.19,1998.09,902.67,1123.25,1444.33,1118.58
2015-02-27,1763.85,627.73,2012.5,907.92,1127.08,1465.55,1119.18
2015-03-02,1780.09,627.99,2008.49,903.55,1125.96,1470.35,1115.48
2015-03-03,1779.88,623.68,1982.59,906.13,1122.95,1469.52,1124.01
2015-03-04,1794.25,622.23,1977.33,896.84,1117.34,1456.4,1110.15
2015-03-05,1763.83,604.78,2056.51,900.81,1125.37,1466.88,1111.83
2015-03-06,1743.01,586.0,2021.24,895.1,1106.7,1444.77,1095.16
2015-03-09,1725.56,578.45,1985.67,885.51,1090.81,1419.55,1078.77
2015-03-10,1699.25,554.01,1955.33,869.22,1067.33,1393.02,1054.95
2015-03-11,1730.0,555.38,1970.89,881.55,1081.74,1416.89,1079.59
2015-03-12,1727.89,557.73,1995.52,879.24,1088.88,1410.54,1089.02
2015-03-13,1741.9,556.54,2010.01,869.11,1089.32,1402.9,1084.54
2015-03-16,1723.23,536.58,2009.53,868.44,1082.23,1378.51,1084.75
2015-03-17,1739.26,534.2,2044.31,869.02,1094.9,1397.86,1105.49
2015-03-18,1752.82,539.66,2065.72,908.3,1117.12,1439.58,1139.57
2015-03-19,1731.87,550.47,2032.32,910.49,1114.63,1437.97,1145.74
2015-03-20,1744.97,552.74,2048.71,904.83,1116.94,1433.9,1140.95
2015-03-23,1771.21,572.45,2059.81,912.2,1128.17,1428.67,1143.09
2015-03-24,1766.26,575.27,2049.55,899.01,1128.26,1432.33,1156.08
2015-03-25,1774.48,562.34,2073.13,909.52,1128.97,1438.91,1148.08
2015-03-26,1736.44,558.75,2077.23,908.27,1131.09,1453.01,1167.8
2015-03-27,1722.76,552.28,2057.44,898.26,1122.69,1445.97,1166.27
2015-03-30,1714.59,558.01,2063.97,918.4,1126.13,1454.08,1159.44
2015-03-31,1716.98,552.95,2065.9,918.54,1124.78,1450.5,1157.66
2015-04-01,1709.64,640.8,2070.92,913.66,1155.47,1459.63,1182.13
2015-04-02,1707.23,636.82,2091.35,921.84,1164.2,1474.23,1200.22
2015-04-03,1707.23,636.82,2091.35,921.84,1164.2,1474.23,1200.22
2015-04-06,1719.11,651.86,2107.23,937.21,1179.26,1498.19,1216.95
2015-04-07,1697.42,666.34,2111.56,945.28,1179.72,1491.06,1202.91
2015-04-08,1703.51,657.4,2108.49,940.89,1179.84,1493.32,1214.95
2015-04-09,1716.82,658.19,2122.21,955.13,1184.61,1489.39,1210.68
2015-04-10,1757.43,662.57,2155.82,966.94,1206.74,1513.02,1246.03
2015-04-13,1770.32,650.9,2134.34,955.79,1199.05,1503.12,1246.58
2015-04-14,1787.43,649.55,2165.49,984.5,1214.3,1504.2,1261.41
2015-04-15,1812.37,666.15,2209.64,997.12,1235.85,1536.27,1279.8
2015-04-16,1800.5,671.37,2173.76,980.9,1222.49,1513.78,1262.31
2015-04-17,1796.07,675.27,2135.51,977.82,1219.11,1520.39,1273.68
2015-04-20,1784.94,696.86,2140.08,981.45,1228.73,1526.89,1284.77
2015-04-21,1792.9,686.08,2173.81,965.76,1230.27,1529.54,1286.31
2015-04-22,1803.95,676.05,2208.29,988.97,1237.88,1535.98,1285.13
2015-04-23,1822.17,683.57,2227.32,989.81,1247.69,1563.78,1295.12
2015-04-24,1828.86,686.27,2247.2,985.93,1253.68,1593.65,1301.6
2015-04-27,1806.92,690.04,2207.3,976.6,1239.69,1558.34,1284.67
2015-04-28,1819.56,684.47,2226.6,990.23,1261.63,1564.79,1344.92
2015-04-29,1859.97,677.45,2247.91,996.19,1263.61,1584.47,1330.84
2015-04-30,1836.1,667.16,2231.43,981.44,1246.58,1574.59,1305.71
2015-05-01,1854.34,662.97,2253.85,979.8,1256.78,1590.94,1327.94
2015-05-04,1857.22,656.85,2278.85,977.19,1260.82,1577.23,1333.2
2015-05-05,1853.47,655.16,2372.92,982.79,1267.24,1542.21,1295.9
2015-05-06,1863.74,658.87,2373.54,971.33,1265.15,1530.65,1288.12
2015-05-07,1840.65,638.72,2364.01,950.65,1246.83,1491.45,1266.9
2015-05-08,1858.63,660.75,2343.43,956.86,1256.85,1492.33,1285.46
2015-05-11,1844.64,652.72,2336.58,940.69,1244.6,1474.91,1267.15
2015-05-12,1846.97,665.69,2335.71,957.04,1249.91,1468.48,1263.84
2015-05-13,1848.91,675.79,2323.52,955.45,1254.81,1462.02,1279.46
2015-05-14,1856.32,677.26,2333.6,954.19,1267.4,1472.8,1315.23
2015-05-15,1850.45,677.7,2374.88,951.06,1281.16,1493.03,1341.11
2015-05-18,1855.34,686.81,2396.39,955.94,1289.47,1502.27,1344.0
2015-05-19,1844.16,667.68,2360.06,942.03,1274.33,1491.4,1342.96
2015-05-20,1839.55,666.36,2349.32,941.35,1271.85,1477.83,1343.87
2015-05-21,1853.71,669.61,2373.19,944.1,1281.08,1492.75,1352.96
2015-05-22,1855.03,667.97,2375.31,946.41,1285.34,1503.07,1366.77
2015-05-25,1855.03,667.97,2375.31,946.41,1285.34,1503.07,1366.77
2015-05-26,1842.15,645.22,2319.12,921.62,1254.79,1486.74,1333.62
2015-05-27,1845.16,649.29,2319.13,919.4,1256.91,1481.46,1337.6
2015-05-28,1844.12,630.5,2348.95,919.0,1261.34,1492.08,1353.53
2015-05-29,1851.23,628.79,2302.63,937.88,1251.02,1487.74,1335.01
2015-06-01,1859.6,628.14,2323.61,966.67,1263.39,1483.93,1347.69
2015-06-02,1867.83,634.69,2334.38,986.68,1276.67,1484.56,1368.04
2015-06-03,1878.46,638.22,2304.5,985.06,1273.04,1470.8,1368.59
2015-06-04,1877.76,623.47,2276.46,958.07,1252.75,1451.48,1344.19
2015-06-05,1892.92,624.94,2310.04,970.6,1266.22,1455.64,1358.14
2015-06-08,1891.05,627.16,2245.09,951.61,1252.71,1438.01,1360.34
2015-06-09,1863.07,613.31,2249.43,950.95,1246.9,1437.49,1358.62
2015-06-10,1882.58,601.51,2245.45,945.54,1246.87,1422.79,1370.42
2015-06-11,1885.31,599.53,2261.47,927.9,1246.8,1428.75,1371.3
2015-06-12,1873.78,628.0,2260.5,920.19,1253.9,1420.25,1376.74
2015-06-15,1863.38,614.15,2290.48,925.71,1250.31,1415.39,1358.3
2015-06-16,1861.86,632.48,2313.92,928.79,1260.38,1423.64,1359.91
2015-06-17,1867.65,639.88,2353.92,934.57,1276.21,1439.93,1378.79
2015-06-18,1876.66,639.04,2338.47,933.44,1278.96,1438.03,1397.39
2015-06-19,1872.86,648.0,2320.86,926.98,1276.01,1415.19,1393.96
2015-06-22,1870.41,642.11,2329.12,939.69,1284.26,1431.42,1417.36
2015-06-23,1912.3,662.23,2344.46,947.67,1300.28,1432.09,1428.85
2015-06-24,1891.49,662.14,2328.71,931.9,1287.97,1408.27,1409.79
2015-06-25,1848.26,653.07,2292.11,920.21,1261.78,1391.05,1367.1
2015-06-26,1817.74,660.44,2281.83,917.8,1260.78,1379.67,1372.56
2015-06-29,1745.73,623.05,2215.3,895.95,1222.15,1334.85,1346.17
2015-06-30,1761.49,612.62,2247.42,896.12,1227.36,1362.0,1350.25
2015-07-01,1752.82,607.14,2208.88,900.9,1225.57,1343.52,1373.37
2015-07-02,1757.91,622.19,2202.52,920.74,1232.41,1340.7,1374.18
2015-07-03,1757.91,622.19,2202.52,920.74,1232.41,1340.7,1374.18
2015-07-06,1729.4,609.05,2156.15,887.82,1210.19,1334.77,1364.01
2015-07-07,1712.31,597.34,2145.4,899.42,1202.19,1324.14,1351.91
2015-07-08,1668.13,580.94,2065.13,859.47,1165.88,1289.09,1324.54
2015-07-09,1646.17,579.4,2086.99,863.46,1172.81,1310.72,1340.68
2015-07-10,1735.8,601.52,2114.64,879.31,1201.34,1333.44,1369.36
2015-07-13,1748.96,624.15,2138.74,894.38,1218.88,1345.0,1382.04
2015-07-14,1746.08,626.08,2155.23,903.66,1227.83,1333.98,1397.1
2015-07-15,1754.51,627.07,2110.69,887.51,1220.58,1311.9,1405.45
2015-07-16,1745.05,653.1,2099.96,900.51,1233.87,1313.51,1429.16
2015-07-17,1755.77,687.55,2073.31,885.96,1240.49,1289.71,1441.1
2015-07-20,1728.65,677.26,2036.39,865.19,1222.96,1261.69,1431.52
2015-07-21,1720.19,689.79,2066.96,862.17,1236.84,1267.13,1453.32
2015-07-22,1705.49,667.71,2062.49,845.26,1228.92,1235.1,1463.42
2015-07-23,1691.11,649.34,2024.7,834.04,1200.66,1224.48,1415.09
2015-07-24,1690.41,632.87,2000.44,815.71,1186.78,1225.9,1407.9
2015-07-27,1659.01,617.53,1950.08,787.9,1161.62,1201.45,1389.0
2015-07-28,1679.13,632.7,2006.81,801.17,1182.12,1225.16,1398.98
2015-07-29,1685.96,647.26,2006.67,821.35,1194.8,1250.94,1415.76
2015-07-30,1659.79,627.92,2014.17,806.69,1177.4,1238.06,1385.22
2015-07-31,1673.09,630.68,1984.67,804.64,1170.18,1216.17,1372.81
2015-08-03,1660.45,639.8,1946.42,785.53,1159.89,1184.08,1364.36
2015-08-04,1661.33,641.38,1922.11,769.76,1148.06,1163.32,1344.72
2015-08-05,1645.43,635.96,1868.06,745.94,1125.81,1118.37,1322.22
2015-08-06,1640.39,633.7,1815.77,775.88,1127.23,1140.57,1345.29
2015-08-07,1647.38,620.12,1846.56,760.36,1123.69,1147.88,1334.88
2015-08-10,1684.13,625.52,1919.83,790.5,1143.08,1184.47,1327.85
2015-08-11,1653.02,602.89,1907.22,785.36,1125.66,1172.38,1308.39
2015-08-12,1629.04,583.84,1937.09,794.73,1119.42,1196.07,1289.39
2015-08-13,1634.05,567.8,1892.34,779.71,1108.93,1186.79,1302.01
2015-08-14,1649.03,574.8,1850.88,780.77,1106.96,1187.66,1308.31
2015-08-17,1631.83,578.32,1867.74,791.01,1114.25,1192.38,1318.85
2015-08-18,1601.25,558.48,1851.0,787.04,1095.15,1170.84,1292.63
2015-08-19,1573.76,544.46,1789.63,764.71,1064.47,1140.97,1256.14
2015-08-20,1552.68,524.06,1753.73,744.78,1037.29,1114.32,1220.06
2015-08-21,1534.69,497.11,1702.9,734.73,1016.01,1084.74,1213.23
2015-08-24,1455.68,470.0,1608.8,696.49,959.46,1037.37,1141.76
2015-08-25,1473.74,476.02,1626.04,714.08,976.72,1048.85,1170.9
2015-08-26,1495.7,471.8,1647.7,732.01,989.59,1052.95,1191.29
2015-08-27,1540.12,499.38,1742.98,784.78,1035.96,1114.53,1227.96
2015-08-28,1547.08,520.13,1823.97,806.3,1066.16,1153.4,1250.43
2015-08-31,1555.95,529.54,1829.18,817.61,1071.45,1167.38,1248.06
2015-09-01,1521.78,516.37,1781.86,786.46,1044.91,1134.24,1223.01
2015-09-02,1519.3,521.3,1806.28,782.47,1054.59,1134.19,1239.73
2015-09-03,1517.82,511.47,1817.25,789.66,1063.29,1144.27,1269.2
2015-09-04,1501.85,507.35,1817.11,781.3,1059.47,1142.19,1268.71
2015-09-07,1501.85,507.35,1817.11,781.3,1059.47,1142.19,1268.71
2015-09-08,1541.15,509.96,1797.54,786.1,1059.19,1136.72,1264.15
2015-09-09,1542.7,507.8,1748.63,774.77,1047.77,1131.44,1261.4
2015-09-10,1538.14,494.37,1753.01,762.94,1044.89,1138.97,1269.51
2015-09-11,1529.57,486.72,1708.47,753.0,1027.48,1125.01,1250.96
2015-09-14,1509.87,474.41,1669.96,745.41,1011.52,1108.5,1239.96
2015-09-15,1516.34,475.72,1687.08,760.51,1023.37,1118.45,1259.52
2015-09-16,1538.89,490.49,1720.13,777.72,1047.6,1135.85,1293.77
2015-09-17,1551.85,508.69,1738.28,790.04,1071.27,1159.31,1336.43
2015-09-18,1530.46,505.12,1692.22,780.62,1056.53,1125.61,1326.88
2015-09-21,1504.56,503.09,1685.34,777.11,1053.17,1117.7,1329.79
2015-09-22,1480.78,482.27,1627.61,764.96,1030.25,1090.66,1317.99
2015-09-23,1454.38,469.86,1567.54,743.06,1001.62,1059.32,1285.68
2015-09-24,1464.67,469.26,1538.84,737.16,992.48,1036.63,1272.31
2015-09-25,1436.13,465.26,1514.39,723.97,975.04,1019.27,1245.13
2015-09-28,1363.45,445.14,1392.82,701.66,925.01,968.1,1195.1
2015-09-29,1358.25,432.19,1368.4,692.7,912.73,945.75,1186.12
2015-09-30,1377.46,431.61,1433.8,710.35,950.18,1018.3,1262.2
2015-10-01,1367.06,429.92,1433.65,713.03,958.91,1024.3,1294.97
2015-10-02,1401.93,441.17,1497.67,728.96,990.52,1055.36,1337.3
2015-10-05,1449.67,465.46,1577.62,766.73,1038.56,1115.99,1398.91
2015-10-06,1460.95,470.43,1616.23,789.69,1052.32,1138.02,1403.51
2015-10-07,1476.97,482.51,1665.45,804.66,1072.62,1167.61,1420.37
2015-10-08,1487.17,481.81,1655.06,814.1,1072.84,1160.54,1420.29
2015-10-09,1487.1,484.43,1640.43,812.15,1068.94,1161.19,1414.01
2015-10-12,1492.5,470.38,1580.51,802.89,1053.45,1128.87,1413.33
2015-10-13,1501.97,458.59,1549.18,787.49,1035.25,1109.92,1386.74
2015-10-14,1513.06,463.43,1576.78,788.91,1039.09,1123.69,1375.44
2015-10-15,1543.2,469.04,1603.83,794.88,1053.26,1125.66,1391.78
2015-10-16,1527.09,459.6,1611.09,798.95,1051.76,1124.7,1393.56
2015-10-19,1508.6,445.8,1597.57,794.03,1037.61,1121.38,1373.9
2015-10-20,1511.78,452.38,1596.45,789.32,1042.63,1130.85,1386.95
2015-10-21,1501.0,439.68,1559.92,782.53,1027.64,1117.59,1375.79
2015-10-22,1496.86,433.44,1546.17,786.12,1028.05,1115.68,1390.45
2015-10-23,1509.52,432.82,1552.13,774.57,1028.93,1116.44,1393.49
2015-10-26,1487.06,412.4,1502.11,755.36,1000.63,1105.51,1361.81
2015-10-27,1455.49,393.61,1465.86,735.95,975.3,1095.34,1333.06
2015-10-28,1468.87,393.64,1533.13,756.96,995.43,1117.03,1348.01
2015-10-29,1458.85,395.15,1527.49,749.14,988.56,1109.49,1333.03
2015-10-30,1465.35,395.11,1549.0,759.8,996.72,1108.25,1341.13
2015-11-02,1483.62,393.06,1581.65,759.99,1011.55,1131.6,1369.94
2015-11-03,1478.39,369.03,1604.94,771.0,1005.49,1106.26,1354.64
