date,bdi,bdry,p1_momentum,p2_term_structure,p3_futures_basis,p4_port_restock,p4_inv_pctl,p5_asset_safety,p5_margin_pctl,total_score,regime,input_staleness_p1,input_staleness_p2,input_staleness_p3,input_staleness_p4,input_staleness_p5,any_input_stale,bdi_fwd_1W,bdry_fwd_1W,bdi_fwd_1M,bdry_fwd_1M,bdi_fwd_3M,bdry_fwd_3M,bdi_fwd_6M,bdry_fwd_6M
2022-10-03,1788.0,9.140000343322754,12.0,4.8,12.2,15.8,0.263,10.0,,54.8,Mid-Cycle Equilibrium,0,3,0,0,0,False,8.724832214765101,0.6564492744928128,-26.11856823266219,-18.927794649094295,-55.20134228187919,-3.9934432284691597,-15.883668903803134,0.21881294680657368
2022-10-04,1865.0,10.350000381469728,13.9,4.8,18.7,15.8,0.265,10.0,,63.2,Late-Cycle Strength,0,4,0,0,0,False,2.091152815013405,-9.758455958031712,-30.831099195710454,-25.893721800957227,-59.088471849865954,-13.526575078307271,-18.65951742627346,-15.169087832203468
2022-10-05,1996.0,10.100000381469728,16.5,4.8,20.0,15.8,0.265,10.0,,67.1,Late-Cycle Strength,0,0,0,1,1,False,-6.162324649298597,-10.000001888463936,-33.71743486973948,-27.02970685941086,-63.87775551102205,-14.455445376275508,-24.34869739478958,-13.267327742347062
2022-10-06,1992.0,9.6899995803833,16.5,4.8,20.0,15.8,0.265,10.0,,67.1,Late-Cycle Strength,0,1,0,2,2,False,-8.734939759036145,-10.3199178875552,-31.92771084337349,-21.878219819675827,-64.70883534136547,-12.899897359444,-22.89156626506024,-8.978327381152146
2022-10-07,1961.0,9.699999809265137,16.3,4.8,20.0,15.8,0.265,10.0,,66.9,Late-Cycle Strength,0,2,1,3,3,False,-6.272310045894952,-5.0515441314764935,-28.96481387047425,-20.618557106461616,-65.47679755226925,-12.886598191538509,-19.37786843447221,-8.762880871229681
2022-10-10,1944.0,9.199999809265137,16.2,4.8,20.0,15.7,0.267,10.0,,66.7,Late-Cycle Strength,0,3,0,0,0,False,-5.195473251028806,-4.021737969890635,-28.497942386831276,-14.13043196575397,-65.17489711934157,-11.739129848876825,-18.930041152263374,-4.782604233754287
2022-10-11,1904.0,9.34000015258789,15.8,4.8,20.0,12.8,0.452,10.0,,63.4,Late-Cycle Strength,0,4,0,0,1,False,-1.523109243697479,-1.6060018174949202,-28.834033613445374,-15.524628077233324,-64.49579831932773,-11.456099329160581,-18.487394957983195,-11.349040709844084
2022-10-12,1873.0,9.09000015258789,15.6,3.2,20.0,15.7,0.268,10.0,,64.5,Late-Cycle Strength,0,0,0,0,2,False,-0.10678056593699946,-1.5401577664759039,-30.59263214095035,-9.790982710482947,-63.69460758142018,-11.991200597258201,-16.817939135077417,-7.040707729147266
2022-10-13,1818.0,8.6899995803833,14.2,3.2,20.0,15.7,0.27,10.0,,63.1,Late-Cycle Strength,0,1,0,0,3,False,1.0451045104510452,0.23015487605799967,-29.15291529152915,-11.277325541517484,-63.25632563256326,-10.241650548033526,-15.016501650165019,-8.745682264016352
2022-10-14,1838.0,9.210000038146973,15.1,3.2,20.0,15.7,0.27,10.0,,64.0,Late-Cycle Strength,0,2,1,1,4,False,-1.0337323177366704,-4.343101160407294,-33.18824809575626,-20.19544110543382,-63.65614798694232,-18.241040405865565,-15.233949945593036,-9.880562906004057
2022-10-17,1843.0,8.829999923706055,15.4,3.2,20.0,16.1,0.243,10.0,,64.7,Late-Cycle Strength,0,3,0,0,0,False,-2.4959305480195333,-3.963764263803383,-35.48562126966902,-18.573045081038554,-66.3049376017363,-17.214042967834498,-13.293543136190994,1.8120028176054113
2022-10-18,1875.0,9.1899995803833,15.9,3.2,20.0,16.1,0.243,10.0,,65.2,Late-Cycle Strength,0,4,0,1,0,False,-6.4,-9.140361667769948,-38.72,-19.804132512792883,-66.88,-22.63329207662644,-12.533333333333333,-6.420013338988273
2022-10-19,1871.0,8.949999809265137,15.9,3.2,20.0,16.1,0.243,10.0,,65.2,Late-Cycle Strength,0,0,0,2,1,False,-8.818813468733298,-9.608934916255139,-36.718332442544096,-21.005582990712064,-67.5040085515767,-24.022342618427437,-14.056654195617316,-9.608934916255139
2022-10-20,1837.0,8.710000038146973,15.6,3.2,20.0,16.1,0.243,10.0,,64.9,Late-Cycle Strength,0,1,0,3,2,False,-12.248230811105062,-11.021814396584203,-32.38976592270005,-15.269803879231766,-67.17474142623843,-17.795639310520844,-15.187806205770277,-11.36624849161243
2022-10-21,1819.0,8.8100004196167,15.3,3.2,20.0,16.1,0.243,10.0,,64.6,Late-Cycle Strength,0,2,1,4,3,False,-15.667949422759758,-12.485815313021117,-27.047828477185266,-13.053354340868731,-67.4546454095657,-13.507383398165503,-16.32765255634964,-17.25312582709052
2022-10-24,1797.0,8.479999542236328,14.8,3.2,20.0,16.1,0.243,10.0,,64.1,Late-Cycle Strength,0,3,0,5,0,False,-23.372287145242073,-16.273581510593207,-24.596549805230943,-11.084901310447549,-66.49972175848636,-16.03773266618113,-17.863105175292155,-14.858488444120754
2022-10-25,1755.0,8.350000381469727,13.8,3.2,20.0,13.0,0.437,10.0,,60.0,Late-Cycle Strength,0,4,0,0,1,False,-24.729344729344728,-11.257490911541286,-23.760683760683758,-5.868266174486986,-65.6980056980057,-13.413177379988372,-18.803418803418804,-13.532940594658738
2022-10-26,1706.0,8.09000015258789,12.9,3.2,20.0,16.7,0.213,10.0,,62.8,Late-Cycle Strength,0,0,0,0,2,False,-24.384525205158265,-5.191595406331265,-22.3915592028136,-4.6971583099335374,-63.89214536928488,-13.473425612225892,-17.819460726846426,-7.416568234276162
2022-10-27,1612.0,7.75,7.0,3.2,20.0,16.6,0.215,10.0,,56.8,Mid-Cycle Equilibrium,0,1,0,0,3,False,-17.92803970223325,-4.9032272831086186,-16.87344913151365,2.8387069702148438,-66.43920595533498,-13.161290076471143,-14.1439205955335,-4.387098743069556
2022-10-28,1534.0,7.710000038146973,4.2,3.2,20.0,16.1,0.245,10.0,,53.5,Mid-Cycle Equilibrium,0,2,1,0,4,False,-11.603650586701434,-1.815821865018348,-10.495436766623207,9.46821710278197,-64.73272490221643,-15.304796660185557,-11.016949152542372,-4.150456161843107
2022-10-31,1377.0,7.099999904632568,0.0,3.2,20.0,16.0,0.247,10.0,,49.2,Mid-Cycle Equilibrium,0,3,0,0,0,False,1.1619462599854757,8.450702995658968,0.5809731299927379,18.309855371258365,-61.51053013798112,-4.929576187799698,-2.1060275962236745,-0.1408415799858413
2022-11-01,1321.0,7.409999847412109,0.0,3.2,20.0,16.0,0.247,10.0,,49.2,Mid-Cycle Equilibrium,0,4,0,1,0,False,5.223315669947009,6.61268904244919,4.920514761544284,21.592448237748822,-59.27327781983346,-10.931173541959355,-1.968205904617714,-11.470984104398124
2022-11-02,1290.0,7.670000076293945,0.0,10.0,20.0,16.0,0.249,10.0,,56.0,Mid-Cycle Equilibrium,0,0,0,0,1,False,5.038759689922481,2.8683153585827825,5.1937984496124034,13.950452205747958,-47.751937984496124,-7.953065546893049,-5.813953488372093,-16.03650595617475
2022-11-03,1323.0,7.369999885559082,0.0,3.2,20.0,16.0,0.251,10.0,,49.2,Mid-Cycle Equilibrium,0,0,0,0,2,False,-1.7384731670445956,11.26187159557997,5.895691609977324,26.051561819641677,-49.0551776266062,-1.085480664155885,-11.413454270597127,-10.85481311153396
2022-11-07,1356.0,7.570000171661377,0.2,3.2,20.0,14.6,0.338,10.0,,48.0,Mid-Cycle Equilibrium,0,1,0,0,0,False,-5.014749262536873,1.8494037425480023,12.684365781710916,29.722582194724566,-34.882005899705014,5.1519135751882414,-17.182890855457227,-19.68296187803539
2022-11-08,1393.0,7.699999809265137,0.6,3.2,20.0,11.7,0.517,10.0,,45.5,Mid-Cycle Equilibrium,0,2,0,0,1,False,-11.844938980617373,-4.545453419510814,11.98851399856425,26.75325286551272,-36.611629576453694,3.246753327177799,-29.863603732950466,-24.93506035086546
2022-11-09,1390.0,7.900000095367432,0.6,3.2,20.0,14.6,0.338,10.0,,48.4,Mid-Cycle Equilibrium,0,0,0,0,2,False,-14.46043165467626,-8.987342146531333,11.366906474820144,12.025319932076659,-28.776978417266186,3.1645508879100115,-32.589928057553955,-26.07594832799467
2022-11-10,1355.0,7.889999866485596,0.3,3.2,20.0,14.6,0.34,10.0,,48.1,Mid-Cycle Equilibrium,0,1,0,0,3,False,-15.202952029520295,-6.590620909074042,17.785977859778598,26.489223208081885,-18.8929889298893,14.702158984521768,-32.17712177121771,-22.179975026786586
2022-11-14,1300.0,8.199999809265137,0.0,3.2,20.0,14.5,0.344,10.0,,47.7,Mid-Cycle Equilibrium,0,2,0,0,0,False,-8.923076923076923,-13.780483705950566,26.923076923076923,21.707314321641558,-11.923076923076923,7.56097439000605,-27.769230769230766,-20.121947035485874
2022-11-15,1288.0,7.710000038146973,0.0,3.2,20.0,14.5,0.345,10.0,,47.7,Mid-Cycle Equilibrium,0,3,0,0,0,False,-3.571428571428571,-4.280154631300976,28.1055900621118,26.329438689070138,-5.978260869565218,16.472107623939625,-21.11801242236025,-15.045393536611506
2022-11-16,1228.0,7.349999904632568,0.0,3.2,20.0,14.5,0.347,10.0,,47.7,Mid-Cycle Equilibrium,0,0,0,0,1,False,8.061889250814332,4.217686351045445,23.37133550488599,28.707485182204024,-1.3843648208469055,27.755108369517274,-15.390879478827364,-16.46258576662473
2022-11-17,1189.0,7.190000057220459,0.0,3.2,20.0,14.5,0.347,10.0,,47.7,Mid-Cycle Equilibrium,0,1,0,1,2,False,13.961312026913372,4.867870679376223,5.130361648444071,22.670370300857716,9.167367535744322,27.260077130896683,-12.531539108494533,-11.404731086725139
2022-11-21,1149.0,7.369999885559082,0.0,3.2,20.0,13.5,0.408,10.0,,46.7,Mid-Cycle Equilibrium,0,2,0,0,0,False,16.449086161879894,6.64857877291746,2.3498694516971277,25.508821487563736,12.967798085291557,24.559029141414868,-8.181026979982594,-14.111261573976725
2022-11-22,1184.0,7.070000171661377,0.0,3.2,20.0,11.3,0.535,10.0,,44.5,Trough - Accumulation Zone,0,3,0,0,1,False,11.824324324324325,9.052331696552171,-4.5608108108108105,34.512022602215644,12.077702702702704,35.785009170853066,-10.81081081081081,-12.446960298080544
2022-11-23,1242.0,7.380000114440918,0.0,6.2,20.0,13.5,0.409,10.0,,49.7,Mid-Cycle Equilibrium,0,0,0,0,2,False,7.890499194847021,7.994575428206868,-9.017713365539452,36.04335780709702,11.03059581320451,34.41734312283879,-13.526570048309178,-14.634145080739902
2022-11-28,1327.0,7.659999847412109,0.9,6.2,20.0,12.4,0.473,10.0,,49.5,Mid-Cycle Equilibrium,0,1,0,0,0,False,3.4664657121326297,10.182764340846694,-17.407686510926904,27.15404654229558,7.309721175584024,33.028717798551114,-18.6887716654107,-16.449083252532464
2022-11-29,1355.0,7.539999961853027,1.2,6.2,20.0,12.4,0.474,10.0,,49.8,Mid-Cycle Equilibrium,0,2,0,0,0,False,2.214022140221402,11.4058310481197,-23.025830258302584,20.954906255964417,8.118081180811808,36.07427428103517,-19.2619926199262,-15.915116914274163
2022-11-30,1338.0,7.860000133514404,1.1,8.2,20.0,12.4,0.475,10.0,,51.7,Mid-Cycle Equilibrium,0,0,0,0,1,False,3.587443946188341,14.631044221792367,-27.05530642750374,14.249356103015023,18.609865470852018,34.478365334303206,-19.581464872944693,-21.882954679540862
2022-12-01,1324.0,7.710000038146973,1.1,8.2,20.0,12.4,0.477,10.0,,51.7,Mid-Cycle Equilibrium,0,1,0,0,2,False,2.492447129909366,13.359270141051027,-26.283987915407852,17.898834080584365,21.07250755287009,25.680927787805857,-18.580060422960727,-20.103763723292943
2022-12-05,1340.0,7.96999979019165,1.3,8.2,20.0,14.1,0.366,10.0,,53.6,Mid-Cycle Equilibrium,0,2,0,0,0,False,4.552238805970149,16.562110494480144,-29.402985074626862,17.440400289548453,16.417910447761194,25.21957095304195,-15.074626865671641,-23.21204458385666
2022-12-06,1373.0,8.4399995803833,1.7,8.2,20.0,9.5,0.623,10.0,,49.4,Mid-Cycle Equilibrium,0,3,0,0,0,False,11.289147851420248,16.35071306932751,-36.343772760378734,11.49289473050846,11.798980335032775,18.127971122197888,-11.43481427530954,-26.895730058629503
2022-12-07,1385.0,8.399999618530273,3.0,2.0,20.0,14.1,0.367,10.0,,49.1,Mid-Cycle Equilibrium,0,0,0,0,1,False,12.63537906137184,16.190484191825693,-42.16606498194946,6.428571266381912,11.335740072202166,13.095243231239465,-10.469314079422382,-26.66666515289784
2022-12-08,1386.0,9.010000228881836,3.9,2.0,20.0,14.1,0.368,10.0,,50.0,Mid-Cycle Equilibrium,0,1,0,0,2,False,11.688311688311687,-1.775802922837059,-42.2077922077922,-2.608219804459724,9.090909090909092,3.3296357726296537,-11.03896103896104,-34.2952283473068
2022-12-12,1357.0,8.739999771118164,5.7,2.0,20.0,13.4,0.413,10.0,,51.1,Mid-Cycle Equilibrium,0,2,0,0,0,False,17.61238025055269,14.187640773353511,-43.77302873986736,2.4027464948103314,9.358879882092852,8.581235922664648,-12.822402358142963,-35.24027464948104
2022-12-13,1401.0,9.289999961853027,10.2,2.0,20.0,13.4,0.414,10.0,,55.6,Mid-Cycle Equilibrium,0,3,0,0,0,False,17.77301927194861,7.42733674076001,-48.53675945753034,-6.996766643695674,5.924339757316202,9.68783231674799,-18.77230549607423,-40.04305495658626
2022-12-14,1528.0,9.81999969482422,15.6,4.3,20.0,13.4,0.415,10.0,,63.3,Late-Cycle Strength,0,0,0,0,1,False,7.984293193717278,-0.8146631995133528,-53.99214659685864,-14.052954758932119,-2.5523560209424083,-0.6109925438593263,-27.225130890052355,-42.871687292706945
2022-12-15,1560.0,9.760000228881836,15.9,4.3,20.0,13.3,0.417,10.0,,63.5,Late-Cycle Strength,0,1,0,0,2,False,-2.8846153846153846,-3.073772373970867,-56.6025641025641,-13.422135132129814,-6.666666666666667,-3.1762337330622654,-30.064102564102562,-43.1352452809245
2022-12-19,1548.0,8.850000381469727,15.3,4.3,20.0,13.3,0.42,10.0,,62.9,Late-Cycle Strength,0,2,0,0,0,False,-19.25064599483204,-0.3389907949419272,-56.26614987080103,-8.24859281858486,-9.431524547803617,6.8926511907781745,-31.007751937984494,-41.58192255992469
2022-12-20,1596.0,9.979999542236328,15.9,4.3,20.0,10.1,0.593,10.0,,60.3,Late-Cycle Strength,0,3,0,0,0,False,-26.31578947368421,-7.31462500721467,-57.64411027568922,-17.134260149369485,-11.842105263157894,0.40081079521152263,-37.719298245614034,-49.39879336303803
2022-12-21,1650.0,9.979999542236328,16.9,10.0,20.0,13.3,0.42,10.0,,70.2,Late-Cycle Strength,0,0,0,0,1,False,-31.515151515151512,-4.709412173471646,-58.78787878787879,-19.83967568191539,-14.969696969696969,-3.306612613652583,-39.81818181818182,-47.89579110441607
2022-12-22,1650.0,9.739999771118164,17.1,10.0,20.0,13.3,0.421,10.0,,70.4,Late-Cycle Strength,0,1,0,0,2,False,-31.515151515151512,3.0800841661664933,-59.51515151515151,-19.917860636259405,-15.818181818181817,3.696104915926869,-38.84848484848485,-48.562624778104265
2022-12-23,1515.0,9.460000038146973,14.6,5.9,20.0,13.7,0.392,10.0,,64.2,Late-Cycle Strength,0,0,1,0,3,False,-27.65676567656766,2.959828032157575,-55.90759075907591,-20.401689435052813,-6.798679867986798,5.813955481152382,-32.40924092409241,-46.72304501554459
2023-01-03,1250.0,8.819999694824219,4.2,5.9,20.0,10.9,0.553,10.0,,51.0,Mid-Cycle Equilibrium,0,1,0,0,0,False,-16.56,3.4013628244330936,-50.32,-17.120179186976397,17.84,16.893432838403015,-17.44,-40.81632686161126
2023-01-04,1176.0,9.25,3.2,2.4,20.0,15.1,0.306,10.0,,50.7,Mid-Cycle Equilibrium,0,0,0,0,1,False,-17.006802721088434,-2.918923867715372,-47.19387755102041,-23.135133691736172,29.676870748299322,8.324329273120776,-7.482993197278912,-41.94594718314506
2023-01-05,1130.0,9.510000228881836,3.0,2.4,13.6,15.1,0.308,10.0,,44.1,Trough - Accumulation Zone,0,1,0,0,2,False,-13.628318584070797,-4.4164044814468735,-46.19469026548673,-28.49631937880204,38.05309734513274,3.1545760621936036,-2.3893805309734515,-45.63617295620379
2023-01-06,1130.0,10.039999961853027,3.3,2.4,13.6,15.5,0.284,10.0,,44.8,Trough - Accumulation Zone,0,2,1,0,3,False,-16.283185840707965,-6.772911431866952,-46.63716814159292,-28.685260212982833,33.36283185840708,-7.5697234239985685,-3.5398230088495577,-49.402391005901286
2023-01-09,1096.0,9.739999771118164,2.5,2.4,18.1,15.4,0.285,10.0,,48.4,Mid-Cycle Equilibrium,0,3,0,0,0,False,-20.255474452554743,-3.3880896453878493,-45.98540145985402,-21.76591309422283,33.48540145985402,-3.3880896453878493,-2.0985401459854014,-50.30800547922135
2023-01-10,1043.0,9.119999885559082,0.8,2.4,12.9,15.4,0.287,10.0,,41.5,Trough - Accumulation Zone,0,4,0,0,1,False,-23.20230105465005,-1.9736875815185024,-42.281879194630875,-21.929824836586544,40.26845637583892,2.741228104573318,-0.5752636625119847,-49.45175228769427
2023-01-11,976.0,8.979999542236328,0.0,2.0,3.8,15.4,0.289,10.0,,31.2,Trough - Accumulation Zone,0,0,0,0,2,False,-17.93032786885246,-2.2828500462818804,-38.31967213114754,-19.487746240207844,47.02868852459016,2.3385306108231205,2.8688524590163933,-49.88863887091752
2023-01-12,976.0,9.09000015258789,0.0,2.0,2.7,15.4,0.29,10.0,,30.1,Trough - Accumulation Zone,0,1,0,0,3,False,-21.82377049180328,-1.5401577664759039,-36.885245901639344,-22.992300522600928,44.67213114754098,-1.4301442492705283,0.10245901639344263,-47.964797143299585
2023-01-13,946.0,9.359999656677246,0.0,2.0,1.5,13.5,0.409,10.0,,27.0,Trough - Accumulation Zone,0,2,1,0,4,False,-23.78435517970402,-7.692300638503319,-42.81183932346723,-28.09828775717495,44.60887949260042,-7.905980750653792,3.382663847780127,-49.46580990845236
2023-01-17,874.0,9.40999984741211,0.0,10.0,0.0,10.6,0.572,10.0,,30.6,Trough - Accumulation Zone,0,0,0,0,1,False,-19.565217391304348,-10.308185789137639,-38.100686498855836,-30.605735221088263,56.97940503432495,-2.6567481833568123,10.640732265446225,-51.54091374365315
2023-01-18,801.0,8.9399995803833,0.0,4.0,0.0,13.4,0.411,10.0,,27.4,Trough - Accumulation Zone,0,0,0,0,2,False,-15.480649188514356,-5.48098203710604,-33.83270911360799,-24.49664075140152,78.7765293383271,3.4675663777090246,20.09987515605493,-46.420579567324125
2023-01-19,801.0,8.774999618530273,0.0,4.0,0.0,13.4,0.412,10.0,,27.4,Trough - Accumulation Zone,0,1,0,0,3,False,-15.480649188514356,-7.464384745818342,-32.83395755305868,-24.786322603419055,87.76529338327092,4.387467186537835,33.20848938826467,-44.501423392941874
2023-01-20,763.0,8.949999809265137,0.0,4.0,0.0,15.1,0.307,10.0,,29.1,Trough - Accumulation Zone,0,2,1,0,4,False,-11.402359108781127,-7.597758279251829,-11.66448230668414,-21.117317394007625,98.82044560943643,-1.8994422337077526,43.774574049803405,-46.36871180973824
2023-01-23,721.0,8.640000343322754,0.0,4.0,0.0,15.1,0.308,10.0,,29.1,Trough - Accumulation Zone,0,3,0,0,0,False,-5.6865464632454925,-7.407411086706321,-6.51872399445215,-15.625003794277003,109.43134535367545,1.3888875091517963,53.95284327323162,-44.90740694749504
2023-01-24,703.0,8.4399995803833,0.0,10.0,0.0,15.0,0.31,10.0,,35.0,Trough - Accumulation Zone,0,0,0,0,1,False,-4.978662873399715,-7.582931533977305,25.604551920341397,-5.687198650482978,118.49217638691323,4.502371248028668,60.31294452347083,-41.350710244462675
2023-01-25,677.0,8.449999809265137,0.0,2.0,0.0,15.0,0.312,10.0,,27.0,Trough - Accumulation Zone,0,0,0,0,2,False,-1.329394387001477,-10.887569470096778,30.428360413589367,-5.917159896876767,133.53028064992614,4.7337346891535175,69.86706056129985,-41.42011927813737
2023-01-26,677.0,8.119999885559082,0.0,2.0,0.0,15.0,0.313,10.0,,27.0,Trough - Accumulation Zone,0,1,0,0,3,False,-8.27178729689808,-9.975368894032572,46.233382570162476,0.3694548447536813,132.7917282127031,7.881777738210993,65.87887740029542,-40.640391138016525
2023-01-27,676.0,8.270000457763672,0.0,2.0,0.0,15.0,0.315,10.0,,27.0,Trough - Accumulation Zone,0,2,1,0,4,False,-8.136094674556213,-14.026605320925805,62.57396449704142,9.43167702293108,129.58579881656803,0.12091021347081618,66.86390532544378,-40.87062157421062
2023-01-30,680.0,8.0,0.0,2.0,0.0,14.9,0.316,10.0,,26.9,Trough - Accumulation Zone,0,3,0,0,0,False,-10.588235294117647,-14.999997615814209,68.38235294117648,10.249996185302734,129.11764705882354,5.624997615814209,67.05882352941175,-38.875001668930054
2023-01-31,668.0,7.800000190734863,0.0,10.0,0.0,10.6,0.57,10.0,,30.6,Trough - Accumulation Zone,0,0,0,0,1,False,-9.73053892215569,-8.205132406060331,81.2874251497006,15.128196444188719,131.2874251497006,1.6666619798058244,71.40718562874252,-33.205129349411955
2023-02-01,668.0,7.53000020980835,0.0,2.0,0.0,14.9,0.317,10.0,,26.9,Trough - Accumulation Zone,0,0,0,0,2,False,-11.377245508982035,1.195214784104542,81.2874251497006,24.701196303973866,133.23353293413174,10.225763073997463,70.95808383233533,-32.6693223054981
2023-02-02,621.0,7.309999942779541,0.0,2.0,0.0,14.9,0.318,10.0,,26.9,Trough - Accumulation Zone,0,1,0,0,3,False,-3.059581320450886,-2.5991800096815556,109.01771336553945,25.170994393347325,157.32689210950082,22.9822139738598,84.21900161030595,-30.77975400290447
2023-02-03,621.0,7.110000133514404,0.0,2.0,0.0,9.7,0.616,10.0,,21.7,Trough - Accumulation Zone,0,2,1,0,4,False,-3.059581320450886,1.687762071809797,109.01771336553945,29.11392591828538,164.0901771336554,20.956402531301073,83.09178743961353,-26.582282810570707
2023-02-06,608.0,6.800000190734863,0.0,2.0,0.0,9.7,0.616,10.0,,21.7,Trough - Accumulation Zone,0,3,0,0,0,False,1.3157894736842104,2.941173583166078,118.25657894736842,41.17647223819084,164.4736842105263,18.970587142198585,85.69078947368422,-21.61765037935901
2023-02-07,603.0,7.159999847412109,0.0,2.0,0.0,9.7,0.617,10.0,,21.7,Trough - Accumulation Zone,0,4,0,0,1,False,-10.281923714759536,-6.0055843226594625,128.6898839137645,38.54749005168486,158.37479270315092,7.821228417790342,88.22553897180762,-25.418990692884364
2023-02-08,592.0,7.619999885559082,0.0,2.0,0.0,9.6,0.618,10.0,,21.6,Trough - Accumulation Zone,0,0,0,0,2,False,-8.614864864864865,-14.304457901848888,140.54054054054055,33.72703062233258,157.0945945945946,-4.330707725225149,96.95945945945947,-26.640416843290403
2023-02-09,602.0,7.119999885559082,0.0,2.0,0.0,9.6,0.619,10.0,,21.6,Trough - Accumulation Zone,0,1,0,0,3,False,-11.960132890365449,-5.196627689693124,143.35548172757476,44.101129126299035,145.1827242524917,1.4044930651668976,104.8172757475083,-20.505618842890325
2023-02-10,602.0,7.230000019073486,0.0,2.0,0.0,9.5,0.626,10.0,,21.5,Trough - Accumulation Zone,0,2,1,0,4,False,-10.631229235880399,-8.713694505932402,163.62126245847176,46.19639926610609,136.7109634551495,-0.1383157518043472,107.14285714285714,-24.61964322423963
2023-02-13,616.0,7.0,0.0,2.0,0.0,9.5,0.627,10.0,,21.5,Trough - Accumulation Zone,0,3,0,0,0,False,9.415584415584416,0.8571420397077287,160.22727272727272,38.42856543404715,127.59740259740259,6.999996730259486,100.81168831168831,-23.85714394705636
2023-02-14,541.0,6.730000019073486,0.0,2.0,0.0,8.7,0.663,10.0,,20.7,Trough - Accumulation Zone,0,4,0,0,1,False,24.58410351201479,8.320950092012566,188.35489833641407,48.291226061694225,155.82255083179297,10.104009307747939,126.06284658040666,-24.368497204125912
2023-02-15,541.0,6.53000020980835,0.0,2.0,0.0,9.5,0.627,10.0,,21.5,Trough - Accumulation Zone,0,0,0,0,2,False,63.21626617375231,21.898924692080406,183.73382624768945,52.679937927925735,152.3105360443623,13.169979005291433,120.70240295748613,-24.349159287922227
2023-02-16,530.0,6.75,0.0,2.0,0.0,9.5,0.627,10.0,,21.5,Trough - Accumulation Zone,0,1,0,0,3,False,66.60377358490565,17.7777749520761,190.9433962264151,40.74074074074074,154.33962264150944,5.03703929759838,117.16981132075472,-28.444445574725112
2023-02-17,538.0,6.599999904632568,0.0,2.0,0.0,9.1,0.646,10.0,,21.1,Trough - Accumulation Zone,0,2,1,0,4,False,84.01486988847584,23.484844489312092,181.04089219330854,41.06061445670582,140.70631970260223,-0.6060600368335035,106.31970260223049,-23.333333092506482
2023-02-21,674.0,7.059999942779541,0.0,2.0,0.0,9.1,0.647,10.0,,21.1,Trough - Accumulation Zone,0,3,0,0,1,False,63.05637982195845,28.186972579094018,120.17804154302671,34.4192613035904,80.26706231454006,-8.78186813858509,60.23738872403561,-30.02832723429786
2023-02-22,674.0,7.289999961853027,0.8,2.0,0.0,9.1,0.647,10.0,,21.9,Trough - Accumulation Zone,0,0,0,1,2,False,69.8813056379822,20.987650767864814,120.17804154302671,39.78051623738458,73.88724035608308,-9.876540383528829,64.2433234421365,-30.727020340735145
2023-02-23,883.0,7.960000038146973,9.0,2.0,0.0,9.0,0.648,10.0,,30.0,Trough - Accumulation Zone,0,1,0,0,3,False,37.14609286523216,12.814064060316305,68.62967157417894,22.613067614430435,27.18006795016987,-23.618091776775515,23.89580973952435,-38.69346619278478
2023-02-24,883.0,7.949999809265137,9.8,2.0,0.0,8.6,0.668,10.0,,30.4,Trough - Accumulation Zone,0,2,1,0,4,False,37.14609286523216,18.113214699444434,64.89241223103058,18.867924980977495,10.645526613816534,-27.295593100867915,22.989807474518685,-38.49056624143987
2023-02-27,990.0,8.149999618530273,11.9,2.0,0.0,8.6,0.668,10.0,,32.5,Trough - Accumulation Zone,0,3,0,1,0,False,31.11111111111111,12.269939224614747,41.61616161616162,16.073625532916743,-5.353535353535353,-28.34355305600561,7.575757575757576,-40.3680937301586
2023-02-28,1099.0,9.050000190734863,16.0,2.0,0.0,7.5,0.725,10.0,,35.5,Trough - Accumulation Zone,0,4,0,0,1,False,18.1073703366697,1.4364653226638233,28.02547770700637,10.718234768899428,-16.37852593266606,-32.154699037779515,-3.2757051865332123,-45.856353678490365
2023-03-01,1145.0,8.819999694824219,16.9,3.8,0.0,8.7,0.667,10.0,,39.4,Trough - Accumulation Zone,0,0,0,0,2,False,15.895196506550219,8.843545506052934,22.53275109170306,9.410430299596452,-17.99126637554585,-25.736956719187237,-5.5895196506550215,-42.51700286751063
2023-03-02,1211.0,8.979999542236328,17.3,3.8,0.0,8.6,0.668,10.0,,39.7,Trough - Accumulation Zone,0,1,0,0,3,False,13.872832369942195,10.46771249415368,14.698596201486374,12.472170337711193,-16.10239471511148,-27.060127788116922,-5.780346820809249,-41.648106478486255
2023-03-03,1211.0,9.390000343322754,17.3,3.8,0.0,9.4,0.628,10.0,,40.5,Trough - Accumulation Zone,0,2,1,0,4,False,17.588769611891,8.519693373913748,16.597853014037987,6.602767442920969,-14.203137902559867,-34.61129241755821,-2.064409578860446,-43.55697553830546
2023-03-06,1298.0,9.149999618530272,17.7,3.8,0.0,9.4,0.629,10.0,,40.9,Trough - Accumulation Zone,0,3,0,0,0,False,12.865947611710324,12.131154717248602,13.482280431432974,12.677604911996204,-19.876733436055467,-30.382512009522138,-6.8567026194144844,-44.262293800491314
2023-03-07,1298.0,9.18000030517578,17.7,10.0,0.0,9.4,0.63,10.0,,47.1,Mid-Cycle Equilibrium,0,0,0,0,1,False,22.26502311248074,15.141605048365248,17.4884437596302,9.150328155373716,-18.7211093990755,-31.045754757359482,-4.85362095531587,-42.592594708790664
