date,grain,class,subclass,destination,ams_reg,mt,week,month,year
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,294,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,171,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,147,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,98,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,73,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,49,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,INTERIOR,24,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,392,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,196,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,INTERIOR,147,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,JAPAN,PACIFIC,65713,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,JAPAN,PACIFIC,65308,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,JAPAN,PACIFIC,61449,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,KOREA REP,PACIFIC,74780,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,KOREA REP,PACIFIC,72544,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,KOREA REP,PACIFIC,67215,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,TAIWAN,PACIFIC,68249,2,1,2026
2026-01-15T00:00:00.000,CORN,YC,,VIETNAM,PACIFIC,66730,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,GULF,72599,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,GULF,61267,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,SPAIN,GULF,37853,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SORGHUM,S,,CHINA,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,ATLANTIC,196,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,ATLANTIC,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,ATLANTIC,392,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,ATLANTIC,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,ATLANTIC,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,NEPAL,ATLANTIC,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,PHILIPPINES,ATLANTIC,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,ATLANTIC,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,ATLANTIC,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,ATLANTIC,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,ATLANTIC,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,ATLANTIC,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,ALGERIA,GULF,42383,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,GULF,70358,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,GULF,69099,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,GULF,68301,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,GULF,66729,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,GULF,66209,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,COLOMBIA,GULF,11508,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,COLOMBIA,GULF,5650,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,EGYPT,GULF,60295,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,GERMANY,GULF,58124,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,GERMANY,GULF,57996,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,ITALY,GULF,77695,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,GULF,50512,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,GULF,29717,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,GULF,9717,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,KOREA REP,GULF,59814,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,GULF,21200,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TURKEY,GULF,56099,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CAMBODIA,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CAMBODIA,INTERIOR,196,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,392,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,196,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,171,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,147,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,122,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,98,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,49,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,INDONESIA,INTERIOR,24,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,INTERIOR,122,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,INTERIOR,98,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,INTERIOR,73,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,JAPAN,INTERIOR,24,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,KOREA REP,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,KOREA REP,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,171,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,147,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,122,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MALAYSIA,INTERIOR,73,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,11276,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,11077,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,10777,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,10478,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,9879,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,9779,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,7983,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,1497,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,499,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,MEXICO,INTERIOR,399,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,NEPAL,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,NEPAL,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,NEPAL,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,XSB,,NEPAL,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,NICARAGUA,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,PHILIPPINES,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,PHILIPPINES,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,392,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,196,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,171,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,122,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,98,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,TAIWAN,INTERIOR,49,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,392,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,THAILAND,INTERIOR,196,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,392,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,367,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,343,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,294,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,269,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,171,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,147,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,122,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,98,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,49,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,VIETNAM,INTERIOR,24,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,PACIFIC,71499,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,PACIFIC,68148,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,PACIFIC,67429,2,1,2026
2026-01-15T00:00:00.000,SOYBEANS,YSB,,CHINA,PACIFIC,64211,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,COLOMBIA,GULF,11203,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,COLOMBIA,GULF,10660,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,COLOMBIA,GULF,8738,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,DOMINICN REP,GULF,20467,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,ECUADOR,GULF,10947,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,GUATEMALA,GULF,6083,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,GULF,43999,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,MEXICO,GULF,16500,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,GULF,14634,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,VENEZUELA,GULF,14450,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,VENEZUELA,GULF,13900,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,MALAYSIA,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MALAYSIA,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,4191,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,4091,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,3592,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,2894,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,1996,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,1696,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,1098,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,INTERIOR,998,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,SWH,MEXICO,INTERIOR,898,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,SWH,MEXICO,INTERIOR,798,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,599,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,499,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,MEXICO,INTERIOR,499,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,INTERIOR,399,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,399,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,299,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,MEXICO,INTERIOR,299,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,DNS,MEXICO,INTERIOR,200,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,200,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,INTERIOR,200,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,INTERIOR,100,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,100,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,TAIWAN,INTERIOR,318,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,THAILAND,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,THAILAND,INTERIOR,441,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,THAILAND,INTERIOR,220,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,VIETNAM,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,490,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,VIETNAM,INTERIOR,465,2,1,2026
2026-01-15T00:00:00.000,WHEAT,DUWH,DU,VIETNAM,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,416,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,245,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,73,2,1,2026
2026-01-15T00:00:00.000,WHEAT,DUWH,DU,VIETNAM,INTERIOR,24,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SRW,,MEXICO,LAKES,11077,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,WWH,JAPAN,PACIFIC,48069,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,JAPAN,PACIFIC,21315,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,JAPAN,PACIFIC,12915,2,1,2026
2026-01-15T00:00:00.000,WHEAT,DUWH,HADU,JAPAN,PACIFIC,465,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,SWH,KOREA REP,PACIFIC,14190,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,SWH,KOREA REP,PACIFIC,990,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,NS,PHILIPPINES,PACIFIC,27643,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRS,DNS,TAIWAN,PACIFIC,34912,2,1,2026
2026-01-15T00:00:00.000,WHEAT,HRW,,TAIWAN,PACIFIC,12505,2,1,2026
2026-01-15T00:00:00.000,WHEAT,SWW,SWH,TAIWAN,PACIFIC,6720,2,1,2026
2026-01-08T00:00:00.000,WHEAT,SWW,SWH,TAIWAN,PACIFIC,6400,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,TAIWAN,PACIFIC,7900,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,DNS,TAIWAN,PACIFIC,25599,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SWW,SWH,PHILIPPINES,PACIFIC,12100,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,PHILIPPINES,PACIFIC,23172,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,PHILIPPINES,PACIFIC,26247,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SWW,SWH,PHILIPPINES,PACIFIC,38940,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,DU,VIETNAM,INTERIOR,24,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,VIETNAM,INTERIOR,49,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,49,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,VIETNAM,INTERIOR,73,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,DU,VIETNAM,INTERIOR,98,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,ADU,VIETNAM,INTERIOR,98,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,DNS,VIETNAM,INTERIOR,98,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,171,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,196,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,RS,VIETNAM,INTERIOR,269,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,DU,VIETNAM,INTERIOR,318,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,318,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,465,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,VIETNAM,INTERIOR,490,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,THAILAND,INTERIOR,465,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,THAILAND,INTERIOR,490,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,100,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,200,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,399,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SRW,,MEXICO,INTERIOR,399,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,MEXICO,INTERIOR,499,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SWW,SWH,MEXICO,INTERIOR,699,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,798,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SWW,SWH,MEXICO,INTERIOR,898,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,998,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,1497,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,2295,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,3193,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,INTERIOR,11177,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,DU,MALAYSIA,INTERIOR,49,1,1,2026
2026-01-08T00:00:00.000,WHEAT,XWHT,,MALAYSIA,INTERIOR,122,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,RS,MALAYSIA,INTERIOR,269,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,RS,MALAYSIA,INTERIOR,490,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,INDONESIA,INTERIOR,465,1,1,2026
2026-01-08T00:00:00.000,WHEAT,DUWH,HADU,VENEZUELA,GULF,5000,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,VENEZUELA,GULF,29650,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,NIGERIA,GULF,36450,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRS,NS,MEXICO,GULF,5500,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SRW,,MEXICO,GULF,16049,1,1,2026
2026-01-08T00:00:00.000,WHEAT,HRW,,MEXICO,GULF,16116,1,1,2026
2026-01-08T00:00:00.000,WHEAT,SRW,,GUATEMALA,GULF,4879,1,1,2026
